name,sowing_date,harvesting_date,total_seeds,date_of_germination,number_of_seeds
rill_no_4,12-01-2023,02-05-2023,16,05-06-2023,16
rill_no_4,12-01-2023,02-05-2023,16,07-06-2023,16
rill_no_4,12-01-2023,02-05-2023,16,09-06-2023,16
rill_no_4,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_40,12-01-2023,02-05-2023,16,08-05-2023,16
rill_no_40,12-01-2023,02-05-2023,16,10-05-2023,16
rill_no_40,12-01-2023,02-05-2023,16,17-05-2023,16
rill_no_40,12-01-2023,02-05-2023,16,22-05-2023,16
rill_no_40,12-01-2023,02-05-2023,16,24-05-2023,16
rill_no_40,12-01-2023,02-05-2023,16,26-05-2023,16
rill_no_40,12-01-2023,02-05-2023,16,29-05-2023,16
rill_no_40,12-01-2023,02-05-2023,16,31-05-2023,16
rill_no_40,12-01-2023,02-05-2023,16,02-06-2023,16
rill_no_40,12-01-2023,02-05-2023,16,05-06-2023,16
rill_no_40,12-01-2023,02-05-2023,16,07-06-2023,16
rill_no_40,12-01-2023,02-05-2023,16,09-06-2023,16
rill_no_40,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_41,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_41,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_41,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_41,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_41,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_41,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_41,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_41,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_41,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_41,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_41,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_41,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_41,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_42,12-01-2023,02-05-2023,16,08-05-2023,16
rill_no_42,12-01-2023,02-05-2023,16,10-05-2023,16
rill_no_42,12-01-2023,02-05-2023,16,17-05-2023,16
rill_no_42,12-01-2023,02-05-2023,16,22-05-2023,16
rill_no_42,12-01-2023,02-05-2023,16,24-05-2023,16
rill_no_42,12-01-2023,02-05-2023,16,26-05-2023,16
rill_no_42,12-01-2023,02-05-2023,16,29-05-2023,16
rill_no_42,12-01-2023,02-05-2023,16,31-05-2023,16
rill_no_42,12-01-2023,02-05-2023,16,02-06-2023,16
rill_no_42,12-01-2023,02-05-2023,16,05-06-2023,16
rill_no_42,12-01-2023,02-05-2023,16,07-06-2023,16
rill_no_42,12-01-2023,02-05-2023,16,09-06-2023,16
rill_no_42,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_43,12-01-2023,02-05-2023,18,08-05-2023,18
rill_no_43,12-01-2023,02-05-2023,18,10-05-2023,18
rill_no_43,12-01-2023,02-05-2023,18,17-05-2023,18
rill_no_43,12-01-2023,02-05-2023,18,22-05-2023,18
rill_no_43,12-01-2023,02-05-2023,18,24-05-2023,18
rill_no_43,12-01-2023,02-05-2023,18,26-05-2023,18
rill_no_43,12-01-2023,02-05-2023,18,29-05-2023,18
rill_no_43,12-01-2023,02-05-2023,18,31-05-2023,18
rill_no_43,12-01-2023,02-05-2023,18,02-06-2023,18
rill_no_43,12-01-2023,02-05-2023,18,05-06-2023,18
rill_no_43,12-01-2023,02-05-2023,18,07-06-2023,18
rill_no_43,12-01-2023,02-05-2023,18,09-06-2023,18
rill_no_43,12-01-2023,02-05-2023,18,12-06-2023,18
rill_no_44,12-01-2023,02-05-2023,21,08-05-2023,21
rill_no_44,12-01-2023,02-05-2023,21,10-05-2023,21
rill_no_44,12-01-2023,02-05-2023,21,17-05-2023,21
rill_no_44,12-01-2023,02-05-2023,21,22-05-2023,21
rill_no_44,12-01-2023,02-05-2023,21,24-05-2023,21
rill_no_44,12-01-2023,02-05-2023,21,26-05-2023,21
rill_no_44,12-01-2023,02-05-2023,21,29-05-2023,21
rill_no_44,12-01-2023,02-05-2023,21,31-05-2023,21
rill_no_44,12-01-2023,02-05-2023,21,02-06-2023,21
rill_no_44,12-01-2023,02-05-2023,21,05-06-2023,21
rill_no_44,12-01-2023,02-05-2023,21,07-06-2023,21
rill_no_44,12-01-2023,02-05-2023,21,09-06-2023,21
rill_no_44,12-01-2023,02-05-2023,21,12-06-2023,21
rill_no_45,12-01-2023,02-05-2023,15,08-05-2023,1
rill_no_45,12-01-2023,02-05-2023,15,10-05-2023,1
rill_no_45,12-01-2023,02-05-2023,15,17-05-2023,1
rill_no_45,12-01-2023,02-05-2023,15,22-05-2023,1
rill_no_45,12-01-2023,02-05-2023,15,24-05-2023,1
rill_no_45,12-01-2023,02-05-2023,15,26-05-2023,1
rill_no_45,12-01-2023,02-05-2023,15,29-05-2023,1
rill_no_45,12-01-2023,02-05-2023,15,31-05-2023,1
rill_no_45,12-01-2023,02-05-2023,15,02-06-2023,1
rill_no_45,12-01-2023,02-05-2023,15,05-06-2023,1
rill_no_45,12-01-2023,02-05-2023,15,07-06-2023,1
rill_no_45,12-01-2023,02-05-2023,15,09-06-2023,1
rill_no_45,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_46,12-01-2023,02-05-2023,17,08-05-2023,17
rill_no_46,12-01-2023,02-05-2023,17,10-05-2023,17
rill_no_46,12-01-2023,02-05-2023,17,17-05-2023,17
rill_no_46,12-01-2023,02-05-2023,17,22-05-2023,17
rill_no_46,12-01-2023,02-05-2023,17,24-05-2023,17
rill_no_46,12-01-2023,02-05-2023,17,26-05-2023,17
rill_no_46,12-01-2023,02-05-2023,17,29-05-2023,17
rill_no_46,12-01-2023,02-05-2023,17,31-05-2023,17
rill_no_46,12-01-2023,02-05-2023,17,02-06-2023,17
rill_no_46,12-01-2023,02-05-2023,17,05-06-2023,17
rill_no_46,12-01-2023,02-05-2023,17,07-06-2023,17
rill_no_46,12-01-2023,02-05-2023,17,09-06-2023,17
rill_no_46,12-01-2023,02-05-2023,17,12-06-2023,17
rill_no_47,12-01-2023,02-05-2023,18,08-05-2023,16
rill_no_47,12-01-2023,02-05-2023,18,10-05-2023,16
rill_no_47,12-01-2023,02-05-2023,18,17-05-2023,16
rill_no_47,12-01-2023,02-05-2023,18,22-05-2023,16
rill_no_47,12-01-2023,02-05-2023,18,24-05-2023,16
rill_no_47,12-01-2023,02-05-2023,18,26-05-2023,16
rill_no_47,12-01-2023,02-05-2023,18,29-05-2023,16
rill_no_47,12-01-2023,02-05-2023,18,31-05-2023,16
rill_no_47,12-01-2023,02-05-2023,18,02-06-2023,16
rill_no_47,12-01-2023,02-05-2023,18,05-06-2023,16
rill_no_47,12-01-2023,02-05-2023,18,07-06-2023,16
rill_no_47,12-01-2023,02-05-2023,18,09-06-2023,16
rill_no_47,12-01-2023,02-05-2023,18,12-06-2023,18
rill_no_48,12-01-2023,02-05-2023,17,08-05-2023,16
rill_no_48,12-01-2023,02-05-2023,17,10-05-2023,17
rill_no_48,12-01-2023,02-05-2023,17,17-05-2023,17
rill_no_48,12-01-2023,02-05-2023,17,22-05-2023,17
rill_no_48,12-01-2023,02-05-2023,17,24-05-2023,17
rill_no_48,12-01-2023,02-05-2023,17,26-05-2023,17
rill_no_48,12-01-2023,02-05-2023,17,29-05-2023,17
rill_no_48,12-01-2023,02-05-2023,17,31-05-2023,17
rill_no_48,12-01-2023,02-05-2023,17,02-06-2023,17
rill_no_48,12-01-2023,02-05-2023,17,05-06-2023,17
rill_no_48,12-01-2023,02-05-2023,17,07-06-2023,17
rill_no_48,12-01-2023,02-05-2023,17,09-06-2023,17
rill_no_48,12-01-2023,02-05-2023,17,12-06-2023,17
rill_no_49,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_49,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_49,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_49,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_49,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_49,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_49,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_49,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_49,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_49,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_49,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_49,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_49,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_5,12-01-2023,02-05-2023,13,08-05-2023,1
rill_no_5,12-01-2023,02-05-2023,13,10-05-2023,2
rill_no_5,12-01-2023,02-05-2023,13,17-05-2023,2
rill_no_5,12-01-2023,02-05-2023,13,22-05-2023,2
rill_no_5,12-01-2023,02-05-2023,13,24-05-2023,2
rill_no_5,12-01-2023,02-05-2023,13,26-05-2023,2
rill_no_5,12-01-2023,02-05-2023,13,29-05-2023,2
rill_no_5,12-01-2023,02-05-2023,13,31-05-2023,2
rill_no_5,12-01-2023,02-05-2023,13,02-06-2023,2
rill_no_5,12-01-2023,02-05-2023,13,05-06-2023,2
rill_no_5,12-01-2023,02-05-2023,13,07-06-2023,2
rill_no_5,12-01-2023,02-05-2023,13,09-06-2023,2
rill_no_5,12-01-2023,02-05-2023,13,12-06-2023,13
rill_no_50,12-01-2023,02-05-2023,16,08-05-2023,16
rill_no_50,12-01-2023,02-05-2023,16,10-05-2023,16
rill_no_50,12-01-2023,02-05-2023,16,17-05-2023,16
rill_no_50,12-01-2023,02-05-2023,16,22-05-2023,16
rill_no_50,12-01-2023,02-05-2023,16,24-05-2023,16
rill_no_50,12-01-2023,02-05-2023,16,26-05-2023,16
rill_no_50,12-01-2023,02-05-2023,16,29-05-2023,16
rill_no_50,12-01-2023,02-05-2023,16,31-05-2023,16
rill_no_50,12-01-2023,02-05-2023,16,02-06-2023,16
rill_no_50,12-01-2023,02-05-2023,16,05-06-2023,16
rill_no_50,12-01-2023,02-05-2023,16,07-06-2023,16
rill_no_50,12-01-2023,02-05-2023,16,09-06-2023,16
rill_no_50,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_51,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_51,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_51,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_51,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_51,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_51,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_51,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_51,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_51,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_51,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_51,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_51,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_51,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_52,12-01-2023,02-05-2023,0,08-05-2023,0
rill_no_52,12-01-2023,02-05-2023,0,10-05-2023,0
rill_no_52,12-01-2023,02-05-2023,0,17-05-2023,0
rill_no_52,12-01-2023,02-05-2023,0,22-05-2023,0
rill_no_52,12-01-2023,02-05-2023,0,24-05-2023,0
rill_no_52,12-01-2023,02-05-2023,0,26-05-2023,0
rill_no_52,12-01-2023,02-05-2023,0,29-05-2023,0
rill_no_52,12-01-2023,02-05-2023,0,31-05-2023,0
rill_no_52,12-01-2023,02-05-2023,0,02-06-2023,0
rill_no_52,12-01-2023,02-05-2023,0,05-06-2023,0
rill_no_52,12-01-2023,02-05-2023,0,07-06-2023,0
rill_no_52,12-01-2023,02-05-2023,0,09-06-2023,0
rill_no_52,12-01-2023,02-05-2023,0,12-06-2023,0
rill_no_53,12-01-2023,02-05-2023,16,08-05-2023,7
rill_no_53,12-01-2023,02-05-2023,16,10-05-2023,7
rill_no_53,12-01-2023,02-05-2023,16,17-05-2023,7
rill_no_53,12-01-2023,02-05-2023,16,22-05-2023,7
rill_no_53,12-01-2023,02-05-2023,16,24-05-2023,7
rill_no_53,12-01-2023,02-05-2023,16,26-05-2023,7
rill_no_53,12-01-2023,02-05-2023,16,29-05-2023,7
rill_no_53,12-01-2023,02-05-2023,16,31-05-2023,7
rill_no_53,12-01-2023,02-05-2023,16,02-06-2023,7
rill_no_53,12-01-2023,02-05-2023,16,05-06-2023,7
rill_no_53,12-01-2023,02-05-2023,16,07-06-2023,7
rill_no_53,12-01-2023,02-05-2023,16,09-06-2023,7
rill_no_53,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_54,12-01-2023,02-05-2023,16,08-05-2023,11
rill_no_54,12-01-2023,02-05-2023,16,10-05-2023,11
rill_no_54,12-01-2023,02-05-2023,16,17-05-2023,11
rill_no_54,12-01-2023,02-05-2023,16,22-05-2023,11
rill_no_54,12-01-2023,02-05-2023,16,24-05-2023,11
rill_no_54,12-01-2023,02-05-2023,16,26-05-2023,11
rill_no_54,12-01-2023,02-05-2023,16,29-05-2023,11
rill_no_54,12-01-2023,02-05-2023,16,31-05-2023,11
rill_no_54,12-01-2023,02-05-2023,16,02-06-2023,11
rill_no_54,12-01-2023,02-05-2023,16,05-06-2023,11
rill_no_54,12-01-2023,02-05-2023,16,07-06-2023,11
rill_no_54,12-01-2023,02-05-2023,16,09-06-2023,11
rill_no_54,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_55,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_55,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_55,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_55,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_55,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_55,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_55,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_55,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_55,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_55,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_55,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_55,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_55,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_56,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_56,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_56,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_56,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_56,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_56,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_56,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_56,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_56,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_56,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_56,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_56,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_56,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_57,12-01-2023,02-05-2023,15,08-05-2023,2
rill_no_57,12-01-2023,02-05-2023,15,10-05-2023,2
rill_no_57,12-01-2023,02-05-2023,15,17-05-2023,2
rill_no_57,12-01-2023,02-05-2023,15,22-05-2023,2
rill_no_57,12-01-2023,02-05-2023,15,24-05-2023,2
rill_no_57,12-01-2023,02-05-2023,15,26-05-2023,2
rill_no_57,12-01-2023,02-05-2023,15,29-05-2023,2
rill_no_57,12-01-2023,02-05-2023,15,31-05-2023,2
rill_no_57,12-01-2023,02-05-2023,15,02-06-2023,3
rill_no_57,12-01-2023,02-05-2023,15,05-06-2023,3
rill_no_57,12-01-2023,02-05-2023,15,07-06-2023,3
rill_no_57,12-01-2023,02-05-2023,15,09-06-2023,3
rill_no_57,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_58,12-01-2023,02-05-2023,18,08-05-2023,18
rill_no_58,12-01-2023,02-05-2023,18,10-05-2023,18
rill_no_58,12-01-2023,02-05-2023,18,17-05-2023,18
rill_no_58,12-01-2023,02-05-2023,18,22-05-2023,18
rill_no_58,12-01-2023,02-05-2023,18,24-05-2023,18
rill_no_58,12-01-2023,02-05-2023,18,26-05-2023,18
rill_no_58,12-01-2023,02-05-2023,18,29-05-2023,18
rill_no_58,12-01-2023,02-05-2023,18,31-05-2023,18
rill_no_58,12-01-2023,02-05-2023,18,02-06-2023,18
rill_no_58,12-01-2023,02-05-2023,18,05-06-2023,18
rill_no_58,12-01-2023,02-05-2023,18,07-06-2023,18
rill_no_58,12-01-2023,02-05-2023,18,09-06-2023,18
rill_no_58,12-01-2023,02-05-2023,18,12-06-2023,18
rill_no_59,12-01-2023,02-05-2023,17,08-05-2023,10
rill_no_59,12-01-2023,02-05-2023,17,10-05-2023,10
rill_no_59,12-01-2023,02-05-2023,17,17-05-2023,10
rill_no_59,12-01-2023,02-05-2023,17,22-05-2023,10
rill_no_59,12-01-2023,02-05-2023,17,24-05-2023,10
rill_no_59,12-01-2023,02-05-2023,17,26-05-2023,10
rill_no_59,12-01-2023,02-05-2023,17,29-05-2023,10
rill_no_59,12-01-2023,02-05-2023,17,31-05-2023,10
rill_no_59,12-01-2023,02-05-2023,17,02-06-2023,10
rill_no_59,12-01-2023,02-05-2023,17,05-06-2023,10
rill_no_59,12-01-2023,02-05-2023,17,07-06-2023,10
rill_no_59,12-01-2023,02-05-2023,17,09-06-2023,10
rill_no_59,12-01-2023,02-05-2023,17,12-06-2023,17
rill_no_6,12-01-2023,02-05-2023,0,08-05-2023,0
rill_no_6,12-01-2023,02-05-2023,0,10-05-2023,0
rill_no_6,12-01-2023,02-05-2023,0,17-05-2023,0
rill_no_6,12-01-2023,02-05-2023,0,22-05-2023,0
rill_no_6,12-01-2023,02-05-2023,0,24-05-2023,0
rill_no_6,12-01-2023,02-05-2023,0,26-05-2023,0
rill_no_6,12-01-2023,02-05-2023,0,29-05-2023,0
rill_no_6,12-01-2023,02-05-2023,0,31-05-2023,0
rill_no_6,12-01-2023,02-05-2023,0,02-06-2023,0
rill_no_6,12-01-2023,02-05-2023,0,05-06-2023,0
rill_no_6,12-01-2023,02-05-2023,0,07-06-2023,0
rill_no_6,12-01-2023,02-05-2023,0,09-06-2023,0
rill_no_6,12-01-2023,02-05-2023,0,12-06-2023,0
rill_no_60,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_60,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_60,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_60,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_60,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_60,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_60,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_60,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_60,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_60,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_60,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_60,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_60,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_61,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_61,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_61,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_61,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_61,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_61,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_61,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_61,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_61,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_61,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_61,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_61,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_61,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_62,12-01-2023,02-05-2023,16,08-05-2023,8
rill_no_62,12-01-2023,02-05-2023,16,10-05-2023,8
rill_no_62,12-01-2023,02-05-2023,16,17-05-2023,9
rill_no_62,12-01-2023,02-05-2023,16,22-05-2023,9
rill_no_62,12-01-2023,02-05-2023,16,24-05-2023,9
rill_no_62,12-01-2023,02-05-2023,16,26-05-2023,9
rill_no_62,12-01-2023,02-05-2023,16,29-05-2023,9
rill_no_62,12-01-2023,02-05-2023,16,31-05-2023,9
rill_no_62,12-01-2023,02-05-2023,16,02-06-2023,9
rill_no_62,12-01-2023,02-05-2023,16,05-06-2023,9
rill_no_62,12-01-2023,02-05-2023,16,07-06-2023,9
rill_no_62,12-01-2023,02-05-2023,16,09-06-2023,9
rill_no_62,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_63,12-01-2023,02-05-2023,16,08-05-2023,3
rill_no_63,12-01-2023,02-05-2023,16,10-05-2023,4
rill_no_63,12-01-2023,02-05-2023,16,17-05-2023,4
rill_no_63,12-01-2023,02-05-2023,16,22-05-2023,4
rill_no_63,12-01-2023,02-05-2023,16,24-05-2023,4
rill_no_63,12-01-2023,02-05-2023,16,26-05-2023,4
rill_no_63,12-01-2023,02-05-2023,16,29-05-2023,4
rill_no_63,12-01-2023,02-05-2023,16,31-05-2023,4
rill_no_63,12-01-2023,02-05-2023,16,02-06-2023,4
rill_no_63,12-01-2023,02-05-2023,16,05-06-2023,4
rill_no_63,12-01-2023,02-05-2023,16,07-06-2023,4
rill_no_63,12-01-2023,02-05-2023,16,09-06-2023,4
rill_no_63,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_64,12-01-2023,02-05-2023,0,08-05-2023,0
rill_no_64,12-01-2023,02-05-2023,0,10-05-2023,0
rill_no_64,12-01-2023,02-05-2023,0,17-05-2023,0
rill_no_64,12-01-2023,02-05-2023,0,22-05-2023,0
rill_no_64,12-01-2023,02-05-2023,0,24-05-2023,0
rill_no_64,12-01-2023,02-05-2023,0,26-05-2023,0
rill_no_64,12-01-2023,02-05-2023,0,29-05-2023,0
rill_no_64,12-01-2023,02-05-2023,0,31-05-2023,0
rill_no_64,12-01-2023,02-05-2023,0,02-06-2023,0
rill_no_64,12-01-2023,02-05-2023,0,05-06-2023,0
rill_no_64,12-01-2023,02-05-2023,0,07-06-2023,0
rill_no_64,12-01-2023,02-05-2023,0,09-06-2023,0
rill_no_64,12-01-2023,02-05-2023,0,12-06-2023,0
rill_no_65,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_65,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_65,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_65,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_65,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_65,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_65,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_65,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_65,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_65,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_65,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_65,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_65,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_66,12-01-2023,02-05-2023,15,08-05-2023,15
rill_no_66,12-01-2023,02-05-2023,15,10-05-2023,15
rill_no_66,12-01-2023,02-05-2023,15,17-05-2023,15
rill_no_66,12-01-2023,02-05-2023,15,22-05-2023,15
rill_no_66,12-01-2023,02-05-2023,15,24-05-2023,15
rill_no_66,12-01-2023,02-05-2023,15,26-05-2023,15
rill_no_66,12-01-2023,02-05-2023,15,29-05-2023,15
rill_no_66,12-01-2023,02-05-2023,15,31-05-2023,15
rill_no_66,12-01-2023,02-05-2023,15,02-06-2023,15
rill_no_66,12-01-2023,02-05-2023,15,05-06-2023,15
rill_no_66,12-01-2023,02-05-2023,15,07-06-2023,15
rill_no_66,12-01-2023,02-05-2023,15,09-06-2023,15
rill_no_66,12-01-2023,02-05-2023,15,12-06-2023,15
rill_no_67,12-01-2023,02-05-2023,0,08-05-2023,0
rill_no_67,12-01-2023,02-05-2023,0,10-05-2023,0
rill_no_67,12-01-2023,02-05-2023,0,17-05-2023,0
rill_no_67,12-01-2023,02-05-2023,0,22-05-2023,0
rill_no_67,12-01-2023,02-05-2023,0,24-05-2023,0
rill_no_67,12-01-2023,02-05-2023,0,26-05-2023,0
rill_no_67,12-01-2023,02-05-2023,0,29-05-2023,0
rill_no_67,12-01-2023,02-05-2023,0,31-05-2023,0
rill_no_67,12-01-2023,02-05-2023,0,02-06-2023,0
rill_no_67,12-01-2023,02-05-2023,0,05-06-2023,0
rill_no_67,12-01-2023,02-05-2023,0,07-06-2023,0
rill_no_67,12-01-2023,02-05-2023,0,09-06-2023,0
rill_no_67,12-01-2023,02-05-2023,0,12-06-2023,0
rill_no_68,12-01-2023,02-05-2023,0,08-05-2023,0
rill_no_68,12-01-2023,02-05-2023,0,10-05-2023,0
rill_no_68,12-01-2023,02-05-2023,0,17-05-2023,0
rill_no_68,12-01-2023,02-05-2023,0,22-05-2023,0
rill_no_68,12-01-2023,02-05-2023,0,24-05-2023,0
rill_no_68,12-01-2023,02-05-2023,0,26-05-2023,0
rill_no_68,12-01-2023,02-05-2023,0,29-05-2023,0
rill_no_68,12-01-2023,02-05-2023,0,31-05-2023,0
rill_no_68,12-01-2023,02-05-2023,0,02-06-2023,0
rill_no_68,12-01-2023,02-05-2023,0,05-06-2023,0
rill_no_68,12-01-2023,02-05-2023,0,07-06-2023,0
rill_no_68,12-01-2023,02-05-2023,0,09-06-2023,0
rill_no_68,12-01-2023,02-05-2023,0,12-06-2023,0
rill_no_69,12-01-2023,02-05-2023,0,08-05-2023,0
rill_no_69,12-01-2023,02-05-2023,0,10-05-2023,0
rill_no_69,12-01-2023,02-05-2023,0,17-05-2023,0
rill_no_69,12-01-2023,02-05-2023,0,22-05-2023,0
rill_no_69,12-01-2023,02-05-2023,0,24-05-2023,0
rill_no_69,12-01-2023,02-05-2023,0,26-05-2023,0
rill_no_69,12-01-2023,02-05-2023,0,29-05-2023,0
rill_no_69,12-01-2023,02-05-2023,0,31-05-2023,0
rill_no_69,12-01-2023,02-05-2023,0,02-06-2023,0
rill_no_69,12-01-2023,02-05-2023,0,05-06-2023,0
rill_no_69,12-01-2023,02-05-2023,0,07-06-2023,0
rill_no_69,12-01-2023,02-05-2023,0,09-06-2023,0
rill_no_69,12-01-2023,02-05-2023,0,12-06-2023,0
rill_no_7,12-01-2023,02-05-2023,16,08-05-2023,16
rill_no_7,12-01-2023,02-05-2023,16,10-05-2023,16
rill_no_7,12-01-2023,02-05-2023,16,17-05-2023,16
rill_no_7,12-01-2023,02-05-2023,16,22-05-2023,16
rill_no_7,12-01-2023,02-05-2023,16,24-05-2023,16
rill_no_7,12-01-2023,02-05-2023,16,26-05-2023,16
rill_no_7,12-01-2023,02-05-2023,16,29-05-2023,16
rill_no_7,12-01-2023,02-05-2023,16,31-05-2023,16
rill_no_7,12-01-2023,02-05-2023,16,02-06-2023,16
rill_no_7,12-01-2023,02-05-2023,16,05-06-2023,16
rill_no_7,12-01-2023,02-05-2023,16,07-06-2023,16
rill_no_7,12-01-2023,02-05-2023,16,09-06-2023,16
rill_no_7,12-01-2023,02-05-2023,16,12-06-2023,16
rill_no_70,12-01-2023,02-05-2023,0,08-05-2023,0
rill_no_70,12-01-2023,02-05-2023,0,10-05-2023,0
rill_no_70,12-01-2023,02-05-2023,0,17-05-2023,0
